GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US25027707100,25027707100,"Census Tract 7071, Worcester County, Massachusetts",2803,183,24,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,29,15,17,119,75,76,52,46,39,914,169,93,58,174,71,505,130,291,81,303,97,176,65,18,20,12,18
1400000US25027707200,25027707200,"Census Tract 7072, Worcester County, Massachusetts",1497,144,1,6,2,7,0,12,0,12,0,12,8,12,0,12,0,12,0,12,14,12,19,16,31,30,36,27,59,33,27,22,457,85,42,20,126,44,292,81,168,55,150,48,47,26,18,13,0,12
1400000US25027707300,25027707300,"Census Tract 7073, Worcester County, Massachusetts",2715,260,61,39,0,12,0,12,0,12,0,12,0,12,0,12,8,13,19,20,34,32,64,57,124,79,47,37,81,61,10,16,966,187,339,98,210,86,251,103,284,98,118,69,89,48,0,12,10,17
1400000US25027707400,25027707400,"Census Tract 7074, Worcester County, Massachusetts",3032,205,20,23,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,34,40,44,34,56,37,79,47,64,36,50,46,916,198,121,62,263,103,408,128,421,98,413,114,111,55,18,20,5,9
1400000US25027707500,25027707500,"Census Tract 7075, Worcester County, Massachusetts",4182,373,0,17,0,17,8,14,0,17,0,17,0,17,0,17,15,25,12,17,126,126,114,62,100,106,85,46,146,61,25,29,1011,183,385,131,286,134,449,172,395,169,585,168,363,122,55,41,22,34
1400000US25027708100,25027708100,"Census Tract 7081, Worcester County, Massachusetts",5358,159,37,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,36,39,0,17,0,17,33,38,132,91,76,63,1093,329,33,36,227,112,649,205,720,186,1477,255,561,169,126,79,158,97
1400000US25027709100,25027709100,"Census Tract 7091, Worcester County, Massachusetts",2825,259,31,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,10,15,0,12,103,91,32,28,23,22,618,221,89,48,319,128,395,147,250,80,643,161,268,95,23,20,7,12
1400000US25027709201,25027709201,"Census Tract 7092.01, Worcester County, Massachusetts",4780,304,95,75,18,28,0,17,0,17,0,17,20,31,0,17,0,17,0,17,15,23,31,36,0,17,33,37,62,48,44,44,1516,253,254,187,299,121,650,187,316,114,988,224,372,126,44,40,23,36
1400000US25027709202,25027709202,"Census Tract 7092.02, Worcester County, Massachusetts",5061,319,89,76,0,17,0,17,0,17,0,17,0,17,0,17,27,30,95,105,216,174,48,76,111,97,96,81,320,154,130,97,1276,221,231,139,378,137,556,172,291,144,914,224,213,94,29,39,41,38
1400000US25027709400,25027709400,"Census Tract 7094, Worcester County, Massachusetts",3134,240,50,49,0,12,0,12,0,12,0,12,0,12,0,12,48,60,40,52,0,12,59,41,74,70,54,41,126,104,99,72,1031,220,111,69,223,93,329,114,220,103,547,183,86,54,29,34,8,12
1400000US25027709501,25027709501,"Census Tract 7095.01, Worcester County, Massachusetts",1502,136,1,2,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,7,11,3,7,6,8,18,24,26,25,6,9,317,66,38,33,97,37,146,48,177,79,392,78,226,60,25,20,13,11
1400000US25027709502,25027709502,"Census Tract 7095.02, Worcester County, Massachusetts",4093,266,57,79,0,17,0,17,0,17,0,17,21,33,16,27,0,17,0,17,0,17,67,84,63,48,0,17,8,9,195,118,973,231,213,111,171,87,512,165,556,150,647,185,429,152,17,27,148,114
1400000US25027709600,25027709600,"Census Tract 7096, Worcester County, Massachusetts",1933,202,11,17,5,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,8,12,92,53,45,48,40,26,29,31,129,79,606,148,100,56,133,71,264,97,143,74,248,108,64,43,0,12,7,14
1400000US25027709701,25027709701,"Census Tract 7097.01, Worcester County, Massachusetts",3858,292,31,47,0,17,0,17,0,17,0,17,37,60,0,17,0,17,6,12,16,22,38,36,58,82,179,117,64,65,119,100,978,228,190,158,178,87,441,140,353,111,726,210,424,132,20,31,0,17
1400000US25027709702,25027709702,"Census Tract 7097.02, Worcester County, Massachusetts",1898,152,103,107,0,12,0,12,0,12,0,12,8,12,0,12,0,12,11,16,0,12,33,40,7,11,14,17,7,10,16,18,522,150,45,32,81,44,293,107,219,83,311,93,168,60,44,45,16,19
1400000US25027710100,25027710100,"Census Tract 7101, Worcester County, Massachusetts",2405,192,140,84,0,12,0,12,0,12,0,12,0,12,0,12,36,37,5,10,15,33,93,61,82,65,108,73,79,63,41,29,744,181,104,64,127,69,280,83,175,82,317,104,42,30,0,12,17,19
1400000US25027710200,25027710200,"Census Tract 7102, Worcester County, Massachusetts",4772,294,80,77,0,17,0,17,0,17,0,17,0,17,26,31,0,17,0,17,38,38,37,29,108,90,102,78,88,91,112,57,1217,331,204,105,267,132,627,202,558,188,792,232,454,139,33,38,29,35
1400000US25027710300,25027710300,"Census Tract 7103, Worcester County, Massachusetts",2031,173,4,5,0,12,10,16,0,12,0,12,0,12,5,13,0,12,0,12,0,12,27,26,0,12,36,43,62,58,59,49,612,186,130,71,179,76,164,74,211,73,308,117,218,96,0,12,6,11
1400000US25027710400,25027710400,"Census Tract 7104, Worcester County, Massachusetts",1567,136,23,18,0,12,0,12,0,12,0,12,7,11,0,12,0,12,33,27,0,12,22,17,20,25,38,29,48,32,54,37,422,81,72,38,115,49,222,79,188,55,209,60,77,43,6,9,11,16
1400000US25027710500,25027710500,"Census Tract 7105, Worcester County, Massachusetts",1994,185,65,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,21,19,141,91,87,47,58,44,67,61,680,130,113,51,141,67,271,110,207,93,118,58,14,21,0,12,9,13
1400000US25027710600,25027710600,"Census Tract 7106, Worcester County, Massachusetts",4402,416,66,73,0,17,0,17,0,17,0,17,0,17,19,30,71,74,149,140,0,17,36,39,142,185,191,191,136,112,115,100,1532,499,242,106,407,201,395,195,401,167,335,131,134,85,14,24,17,29
1400000US25027710700,25027710700,"Census Tract 7107, Worcester County, Massachusetts",1109,120,64,32,0,12,0,12,0,12,0,12,43,56,0,12,0,12,10,11,7,9,66,40,26,22,89,50,46,37,17,20,305,67,66,38,27,19,134,59,80,38,64,35,50,31,8,12,7,11
1400000US25027710800,25027710800,"Census Tract 7108, Worcester County, Massachusetts",2410,241,67,47,0,12,0,12,0,12,0,12,0,12,8,14,0,12,39,42,14,18,57,45,53,61,85,55,146,103,8,13,631,140,281,107,200,96,187,90,125,55,381,115,109,58,8,14,11,19
1400000US25027711000,25027711000,"Census Tract 7110, Worcester County, Massachusetts",1676,202,40,52,0,12,0,12,0,12,0,12,26,42,0,12,8,14,76,65,10,14,17,18,8,17,41,41,38,44,15,19,546,151,84,52,141,72,215,86,142,80,156,85,61,46,26,37,26,21
1400000US25027711100,25027711100,"Census Tract 7111, Worcester County, Massachusetts",3196,241,30,27,0,17,0,17,0,17,0,17,0,17,23,34,0,17,12,18,42,39,77,54,73,58,40,36,23,21,96,61,809,168,86,42,338,87,274,106,168,61,660,129,409,123,26,30,10,16
1400000US25027712101,25027712101,"Census Tract 7121.01, Worcester County, Massachusetts",4904,178,23,27,0,17,0,17,0,17,0,17,0,17,52,80,0,17,0,17,0,17,39,40,57,63,15,25,86,88,80,65,1333,274,136,131,288,131,622,226,456,148,1119,261,533,176,36,50,29,33
1400000US25027712102,25027712102,"Census Tract 7121.02, Worcester County, Massachusetts",2967,158,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,62,49,9,14,47,35,48,30,21,24,619,144,76,44,271,90,284,93,349,88,707,135,331,92,105,55,17,26
1400000US25027713100,25027713100,"Census Tract 7131, Worcester County, Massachusetts",5716,230,2,4,0,17,0,17,0,17,0,17,18,30,16,27,16,26,7,14,49,40,76,48,63,33,129,75,174,67,51,46,1059,284,419,205,269,120,914,203,575,141,1295,262,456,133,61,49,67,53
1400000US25027715100,25027715100,"Census Tract 7151, Worcester County, Massachusetts",3437,98,29,27,0,17,0,17,0,17,0,17,0,17,20,30,0,17,8,13,0,17,0,17,0,17,9,14,0,17,11,16,419,114,109,48,121,46,205,76,151,55,1228,153,788,130,155,64,184,86
1400000US25027716100,25027716100,"Census Tract 7161, Worcester County, Massachusetts",5391,335,19,28,2,5,0,17,0,17,24,35,0,17,34,54,0,17,2,5,0,17,26,30,0,17,61,79,135,146,34,37,1443,308,101,69,308,106,514,142,553,170,1429,316,618,215,54,49,34,32
1400000US25027716200,25027716200,"Census Tract 7162, Worcester County, Massachusetts",1762,175,22,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,17,75,61,41,37,587,135,51,39,145,76,273,83,123,61,246,85,127,70,56,60,0,12
1400000US25027716300,25027716300,"Census Tract 7163, Worcester County, Massachusetts",2466,182,25,26,0,12,0,12,0,12,24,36,0,12,10,15,7,11,19,23,0,12,31,46,15,17,66,53,153,99,94,60,678,204,114,63,90,32,279,113,160,58,486,120,133,62,15,16,67,57
1400000US25027717100,25027717100,"Census Tract 7171, Worcester County, Massachusetts",2295,74,6,8,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,1,2,32,33,19,23,5,7,15,14,40,27,549,113,39,21,121,42,215,59,178,49,655,101,310,69,48,23,55,29
1400000US25027718100,25027718100,"Census Tract 7181, Worcester County, Massachusetts",3198,119,11,17,27,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,17,0,12,6,10,65,57,28,33,585,145,15,19,96,46,314,89,326,123,1069,195,444,112,145,70,53,29
1400000US25027719100,25027719100,"Census Tract 7191, Worcester County, Massachusetts",5600,186,51,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5,14,0,17,78,61,64,81,65,53,1074,256,84,67,274,120,678,208,431,136,1630,248,943,241,95,61,128,80
1400000US25027720100,25027720100,"Census Tract 7201, Worcester County, Massachusetts",2454,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,18,19,12,17,365,90,76,46,79,50,189,75,278,83,697,153,473,140,168,58,95,51
1400000US25027721101,25027721101,"Census Tract 7211.01, Worcester County, Massachusetts",1276,74,8,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,4,6,6,14,9,29,14,17,11,317,62,39,18,99,29,142,31,124,29,280,39,156,34,17,10,22,13
1400000US25027721102,25027721102,"Census Tract 7211.02, Worcester County, Massachusetts",5474,349,11,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,23,0,17,0,17,0,17,42,43,1535,311,100,91,294,116,575,193,510,172,1580,260,557,172,147,96,109,61
1400000US25027722100,25027722100,"Census Tract 7221, Worcester County, Massachusetts",3728,197,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,29,43,53,48,46,43,42,1326,279,165,88,326,119,405,135,321,120,538,170,327,150,92,95,76,74
1400000US25027723100,25027723100,"Census Tract 7231, Worcester County, Massachusetts",2918,151,12,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,31,25,16,53,29,40,22,40,31,945,141,77,26,154,44,456,81,271,72,510,92,233,54,44,33,29,20
1400000US25027724100,25027724100,"Census Tract 7241, Worcester County, Massachusetts",2819,113,45,34,0,12,0,12,0,12,0,12,0,12,5,11,0,12,20,27,0,12,5,10,26,24,71,48,42,32,62,39,941,200,83,54,126,54,280,100,199,74,568,132,258,105,69,72,19,21
1400000US25027725100,25027725100,"Census Tract 7251, Worcester County, Massachusetts",3279,203,24,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,13,14,0,12,93,48,47,33,35,30,1213,156,106,52,234,78,389,106,239,62,510,132,294,90,20,23,53,45
1400000US25027726100,25027726100,"Census Tract 7261, Worcester County, Massachusetts",4372,286,72,63,1,4,0,17,0,17,0,17,0,17,0,17,0,17,13,23,38,51,0,17,12,29,93,77,94,72,40,45,1288,244,112,89,322,130,564,167,395,170,699,193,505,145,31,37,93,92
1400000US25027726200,25027726200,"Census Tract 7262, Worcester County, Massachusetts",4283,334,139,95,0,17,0,17,0,17,0,17,48,75,0,17,0,17,34,38,0,17,48,44,53,51,96,90,207,102,113,75,1639,263,163,97,174,77,673,219,318,117,434,156,107,77,19,23,18,29
1400000US25027727100,25027727100,"Census Tract 7271, Worcester County, Massachusetts",3023,187,22,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,39,0,12,0,12,11,17,8,12,11,16,48,35,331,91,33,28,232,76,439,124,271,77,787,116,492,111,142,93,167,68
1400000US25027728100,25027728100,"Census Tract 7281, Worcester County, Massachusetts",2988,145,41,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,13,19,0,12,21,23,533,139,71,48,117,55,295,113,205,74,908,133,529,116,132,63,115,59
1400000US25027728200,25027728200,"Census Tract 7282, Worcester County, Massachusetts",2860,161,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,8,14,15,23,44,47,516,108,51,38,162,51,287,111,263,86,816,180,551,103,41,37,89,47
1400000US25027728300,25027728300,"Census Tract 7283, Worcester County, Massachusetts",3225,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,8,11,0,12,34,31,20,28,35,27,31,26,34,34,499,145,77,45,121,55,372,94,287,86,947,144,580,111,55,46,118,60
1400000US25027728400,25027728400,"Census Tract 7284, Worcester County, Massachusetts",3559,194,1,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,18,10,15,43,43,9,14,44,43,38,31,658,155,58,44,259,69,344,114,286,90,890,134,758,137,63,36,87,40
1400000US25027729100,25027729100,"Census Tract 7291, Worcester County, Massachusetts",4472,517,50,33,0,17,0,17,0,17,0,17,0,17,5,9,0,17,54,49,10,15,60,45,71,49,150,85,214,74,51,44,913,234,595,282,271,77,402,96,346,76,771,167,398,102,50,34,61,39
1400000US25027729200,25027729200,"Census Tract 7292, Worcester County, Massachusetts",1632,331,13,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,26,22,9,9,20,26,388,120,20,17,141,65,218,88,224,83,376,125,152,63,21,20,7,11
1400000US25027730100,25027730100,"Census Tract 7301, Worcester County, Massachusetts",4278,289,33,41,0,17,0,17,0,17,23,35,0,17,0,17,0,17,0,17,0,17,24,38,24,38,97,74,23,36,30,37,1031,259,62,57,171,88,591,244,529,213,1082,243,512,168,45,50,1,2
1400000US25027730200,25027730200,"Census Tract 7302, Worcester County, Massachusetts",3820,273,35,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,6,15,26,17,27,12,21,56,58,23,31,122,93,760,184,191,73,97,62,521,176,409,133,833,197,528,156,120,158,78,54
1400000US25027730300,25027730300,"Census Tract 7303, Worcester County, Massachusetts",3592,309,33,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,10,15,9,14,12,15,7,12,10,15,65,46,831,209,167,76,234,86,572,144,270,105,887,212,356,97,61,52,51,32
1400000US25027730401,25027730401,"Census Tract 7304.01, Worcester County, Massachusetts",3602,284,78,88,0,17,0,17,0,17,0,17,0,17,26,41,0,17,0,17,81,77,52,51,130,91,257,157,56,64,65,45,922,233,223,117,207,105,293,119,253,101,684,217,221,119,17,23,37,43
1400000US25027730402,25027730402,"Census Tract 7304.02, Worcester County, Massachusetts",1143,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,12,6,9,0,12,7,11,64,63,38,31,35,32,312,114,76,44,79,37,157,59,59,30,172,62,102,56,2,6,25,22
1400000US25027730500,25027730500,"Census Tract 7305, Worcester County, Massachusetts",2285,237,33,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,8,12,61,79,8,12,5,12,81,63,41,34,609,182,190,97,138,73,236,110,130,65,565,134,100,58,7,12,53,35
1400000US25027730600,25027730600,"Census Tract 7306, Worcester County, Massachusetts",5354,312,19,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,13,0,17,15,25,37,40,88,76,43,70,81,66,868,223,132,97,410,181,539,171,330,116,1600,273,734,171,178,75,278,104
1400000US25027730700,25027730700,"Census Tract 7307, Worcester County, Massachusetts",5181,396,10,16,0,17,0,17,0,17,0,17,0,17,0,17,12,20,33,34,0,17,13,19,65,51,165,111,44,50,87,62,836,234,58,53,244,130,728,197,381,165,1434,304,732,179,206,115,133,82
1400000US25027730801,25027730801,"Census Tract 7308.01, Worcester County, Massachusetts",2634,140,32,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,8,12,8,12,0,12,219,72,39,33,134,58,372,94,242,83,670,98,502,106,241,101,156,71
1400000US25027730802,25027730802,"Census Tract 7308.02, Worcester County, Massachusetts",1440,116,27,30,0,12,0,12,0,12,23,36,0,12,0,12,0,12,11,11,0,12,0,12,0,12,0,12,7,10,29,22,142,55,74,54,35,20,162,58,37,23,415,112,295,78,84,53,99,44
1400000US25027730901,25027730901,"Census Tract 7309.01, Worcester County, Massachusetts",2357,203,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,26,25,25,23,30,27,442,124,63,42,169,75,197,82,135,61,690,156,331,91,123,59,115,58
1400000US25027730902,25027730902,"Census Tract 7309.02, Worcester County, Massachusetts",1847,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,13,0,12,45,47,13,21,18,20,365,161,129,80,60,45,130,55,126,62,607,114,233,82,76,66,41,32
1400000US25027731001,25027731001,"Census Tract 7310.01, Worcester County, Massachusetts",1546,147,47,24,0,12,0,12,3,5,0,12,3,5,4,6,21,16,2,7,4,6,21,20,11,13,16,21,40,34,34,23,452,96,58,28,63,35,229,69,118,51,305,84,104,47,7,11,4,6
1400000US25027731002,25027731002,"Census Tract 7310.02, Worcester County, Massachusetts",4194,339,103,70,0,17,0,17,18,28,21,35,12,23,19,36,12,20,15,24,12,29,116,86,33,35,91,68,149,123,106,75,1101,225,109,66,210,120,410,156,536,184,725,205,300,117,48,42,48,46
1400000US25027731101,25027731101,"Census Tract 7311.01, Worcester County, Massachusetts",2723,215,58,51,0,12,0,12,0,12,18,27,0,12,31,31,0,12,38,52,0,12,102,71,32,35,150,98,64,56,89,62,675,147,27,30,146,68,306,128,311,130,437,107,194,81,8,13,37,49
1400000US25027731102,25027731102,"Census Tract 7311.02, Worcester County, Massachusetts",2016,208,9,15,0,12,0,12,0,12,0,12,0,12,0,12,16,21,68,57,0,12,0,12,13,22,63,40,79,88,0,12,385,116,29,27,59,45,253,91,176,77,472,158,277,88,63,43,54,44
1400000US25027731202,25027731202,"Census Tract 7312.02, Worcester County, Massachusetts",16,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,19,0,12,6,11,0,12,0,12,0,12
1400000US25027731203,25027731203,"Census Tract 7312.03, Worcester County, Massachusetts",3946,598,101,83,8,17,0,17,0,17,72,72,14,22,36,57,0,17,121,124,11,20,215,154,128,80,162,119,91,89,88,52,1563,540,118,96,110,86,387,151,105,78,398,245,171,125,0,17,47,45
1400000US25027731204,25027731204,"Census Tract 7312.04, Worcester County, Massachusetts",1284,179,66,49,0,12,0,12,0,12,5,8,0,12,0,12,2,5,12,18,6,10,3,7,26,24,29,39,21,20,18,27,492,131,110,59,40,29,189,71,99,49,125,55,28,22,11,12,2,4
1400000US25027731300,25027731300,"Census Tract 7313, Worcester County, Massachusetts",2303,274,76,55,0,12,7,11,0,12,66,70,43,42,23,25,0,12,29,27,36,43,47,41,74,54,124,75,96,59,45,38,714,179,130,77,53,50,364,136,71,75,183,80,107,65,0,12,15,23
1400000US25027731400,25027731400,"Census Tract 7314, Worcester County, Massachusetts",3145,413,143,65,0,12,0,12,25,40,32,29,106,154,26,42,28,32,193,111,25,35,225,113,106,83,119,66,250,110,38,39,993,304,105,68,83,62,220,101,147,69,162,81,79,52,29,34,11,25
1400000US25027731500,25027731500,"Census Tract 7315, Worcester County, Massachusetts",3244,401,172,89,0,12,0,12,42,72,0,12,0,12,30,41,105,82,80,91,48,58,172,163,155,116,103,99,173,89,213,109,864,274,165,90,162,110,334,160,157,92,212,108,35,39,22,37,0,12
1400000US25027731600,25027731600,"Census Tract 7316, Worcester County, Massachusetts",2601,330,39,46,0,17,0,17,0,17,0,17,0,17,0,17,45,58,14,24,33,40,70,64,38,63,128,104,92,68,14,22,559,185,29,32,104,80,317,154,125,84,580,189,283,146,29,33,102,69
1400000US25027731700,25027731700,"Census Tract 7317, Worcester County, Massachusetts",1971,216,31,33,0,12,0,12,0,12,0,12,0,12,20,32,0,12,29,40,31,36,46,36,71,61,144,83,47,72,28,29,502,133,81,76,34,31,158,92,153,77,389,117,106,59,61,46,40,32
1400000US25027731800,25027731800,"Census Tract 7318, Worcester County, Massachusetts",4375,386,161,91,0,17,0,17,0,17,0,17,83,77,32,50,65,99,166,104,86,86,191,126,113,83,135,118,75,70,71,72,1215,248,229,118,176,121,600,204,329,143,436,141,75,82,89,71,48,47
1400000US25027731900,25027731900,"Census Tract 7319, Worcester County, Massachusetts",3138,344,124,81,0,17,0,17,0,17,14,16,0,17,16,21,63,55,31,31,40,47,19,26,216,162,98,89,74,43,48,39,716,166,265,141,153,78,458,147,236,101,388,143,122,69,57,40,0,17
1400000US25027732001,25027732001,"Census Tract 7320.01, Worcester County, Massachusetts",1522,166,60,78,0,12,0,12,0,12,0,12,16,24,26,29,12,18,0,12,0,12,49,39,64,56,51,41,76,57,21,30,401,133,123,64,90,68,216,95,119,65,128,73,40,31,17,19,13,20
1400000US25027732002,25027732002,"Census Tract 7320.02, Worcester County, Massachusetts",3388,311,47,46,0,12,0,12,0,12,0,12,0,12,12,26,28,41,0,12,15,20,43,36,0,12,81,44,14,20,83,55,1035,214,83,54,155,68,261,98,307,109,625,159,323,127,76,46,200,83
