GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US48113000601,48113000601,"Census Tract 6.01, Dallas County, Texas",4098,385,16,27,0,18,0,18,0,18,0,18,27,42,59,74,0,18,165,162,66,85,106,97,157,100,153,111,198,155,57,80,672,229,198,117,70,54,567,178,176,89,874,222,334,149,160,92,43,39
1400000US48113000603,48113000603,"Census Tract 6.03, Dallas County, Texas",3886,325,72,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,30,36,39,154,106,0,13,27,31,587,182,67,59,1664,262,768,171,381,137,123,87
1400000US48113000605,48113000605,"Census Tract 6.05, Dallas County, Texas",2311,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,19,32,0,13,0,13,13,20,0,13,0,13,86,45,64,61,157,90,210,88,123,66,1034,194,299,83,233,87,63,38
1400000US48113000606,48113000606,"Census Tract 6.06, Dallas County, Texas",2846,208,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,156,86,14,22,167,88,408,128,118,52,1125,187,410,121,294,113,139,64
1400000US48113000701,48113000701,"Census Tract 7.01, Dallas County, Texas",3897,375,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,32,0,13,0,13,0,13,0,13,3,15,0,13,48,44,0,13,107,61,243,142,82,55,1904,347,907,207,490,130,94,66
1400000US48113000702,48113000702,"Census Tract 7.02, Dallas County, Texas",2384,313,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,50,0,13,0,13,0,13,0,13,0,13,0,13,170,124,65,60,49,46,286,155,69,56,875,232,437,142,312,138,85,90
1400000US48113000800,48113000800,"Census Tract 8, Dallas County, Texas",4224,475,146,101,0,18,0,18,0,18,0,18,89,84,14,24,13,20,193,131,51,66,119,98,218,202,0,18,0,18,83,83,604,277,107,87,148,100,457,156,214,128,1091,336,473,154,187,88,17,27
1400000US48113000900,48113000900,"Census Tract 9, Dallas County, Texas",3374,425,120,84,0,13,0,13,0,13,0,13,63,98,0,13,86,103,137,105,27,40,26,41,217,119,66,82,151,115,23,37,327,149,96,79,105,80,232,99,56,56,1217,254,297,111,115,86,13,20
1400000US48113001001,48113001001,"Census Tract 10.01, Dallas County, Texas",1365,122,0,13,0,13,0,13,0,13,0,13,23,23,0,13,0,13,18,23,0,13,17,25,0,13,33,37,15,23,2,6,92,46,13,19,57,29,82,36,88,57,582,117,212,60,105,45,26,28
1400000US48113001002,48113001002,"Census Tract 10.02, Dallas County, Texas",1420,150,15,18,0,13,0,13,0,13,11,13,16,19,12,14,35,29,93,74,13,14,6,9,9,10,0,13,21,20,11,13,114,48,27,24,50,27,221,97,63,39,491,96,142,44,50,28,20,20
1400000US48113001101,48113001101,"Census Tract 11.01, Dallas County, Texas",2822,290,17,26,0,13,0,13,67,94,11,19,0,13,0,13,0,13,60,52,15,19,1,4,26,29,19,29,28,37,12,20,243,114,53,47,56,39,513,170,98,52,1034,185,354,110,118,66,97,64
1400000US48113001102,48113001102,"Census Tract 11.02, Dallas County, Texas",2044,165,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,44,12,18,87,65,138,56,124,76,1046,192,346,143,162,65,23,25
1400000US48113001202,48113001202,"Census Tract 12.02, Dallas County, Texas",2469,249,26,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,113,76,0,13,7,12,273,119,77,70,86,43,455,159,97,63,981,203,235,87,95,43,24,22
1400000US48113001203,48113001203,"Census Tract 12.03, Dallas County, Texas",971,101,40,37,0,13,0,13,0,13,17,18,22,21,0,13,0,13,16,18,0,13,38,37,15,22,15,21,37,35,44,54,191,77,30,27,17,13,144,50,20,16,207,53,76,35,37,26,5,7
1400000US48113001204,48113001204,"Census Tract 12.04, Dallas County, Texas",1631,144,176,131,0,13,6,9,7,10,13,22,70,49,45,36,13,15,285,98,17,20,50,46,146,59,75,45,67,47,51,64,174,73,88,47,53,31,151,64,27,25,86,40,31,26,0,13,0,13
1400000US48113001301,48113001301,"Census Tract 13.01, Dallas County, Texas",2128,348,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,37,44,45,31,41,0,13,50,41,26,25,24,37,76,59,21,32,85,55,480,242,140,66,672,159,246,99,108,55,83,54
1400000US48113001302,48113001302,"Census Tract 13.02, Dallas County, Texas",1544,158,0,13,0,13,0,13,0,13,0,13,9,13,0,13,27,43,75,61,0,13,8,12,52,49,0,13,68,59,78,56,114,62,52,48,101,56,249,103,65,39,435,128,145,87,58,36,8,13
1400000US48113001400,48113001400,"Census Tract 14, Dallas County, Texas",2732,319,0,13,0,13,0,13,15,24,0,13,64,67,0,13,0,13,277,142,16,21,30,41,152,114,108,101,37,39,26,42,297,128,115,57,74,44,494,186,169,94,601,151,162,72,88,95,7,11
1400000US48113001502,48113001502,"Census Tract 15.02, Dallas County, Texas",2254,256,43,44,0,13,0,13,20,32,8,14,43,49,33,38,23,27,298,136,20,22,45,37,187,131,59,48,93,68,63,48,285,109,100,59,96,62,348,121,84,64,236,91,151,68,19,25,0,13
1400000US48113001503,48113001503,"Census Tract 15.03, Dallas County, Texas",2193,297,170,102,0,13,10,16,44,48,9,18,80,88,31,35,32,38,229,119,0,13,149,78,205,124,48,53,146,106,13,21,223,91,43,36,41,46,285,94,58,46,257,93,97,54,5,12,18,29
1400000US48113001504,48113001504,"Census Tract 15.04, Dallas County, Texas",1841,284,49,49,0,13,0,13,66,84,0,13,18,28,0,13,24,35,101,91,25,28,0,13,86,68,15,19,98,93,0,13,289,103,41,26,52,46,405,150,73,55,339,128,109,51,41,33,10,17
1400000US48113001600,48113001600,"Census Tract 16, Dallas County, Texas",3394,215,35,31,0,13,0,13,0,13,0,13,16,28,0,13,17,30,34,38,6,11,40,43,31,38,58,70,24,38,45,39,512,235,49,40,86,56,455,144,140,89,1026,201,542,168,195,110,83,71
1400000US48113001701,48113001701,"Census Tract 17.01, Dallas County, Texas",426,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,26,23,4,6,14,11,45,32,33,28,184,68,72,56,37,27,5,7
1400000US48113001703,48113001703,"Census Tract 17.03, Dallas County, Texas",3013,325,0,13,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,87,92,0,13,46,42,204,131,48,44,1406,281,743,184,414,143,47,45
1400000US48113001704,48113001704,"Census Tract 17.04, Dallas County, Texas",1193,191,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,19,0,13,20,23,43,35,0,13,552,150,380,104,139,71,35,32
1400000US48113001800,48113001800,"Census Tract 18, Dallas County, Texas",3427,482,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,14,22,0,13,0,13,0,13,0,13,0,13,205,182,58,60,18,30,243,118,102,106,1838,381,572,165,333,164,34,39
1400000US48113001900,48113001900,"Census Tract 19, Dallas County, Texas",4884,427,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,275,166,16,26,88,77,362,162,175,134,2401,401,918,228,410,219,239,151
1400000US48113002000,48113002000,"Census Tract 20, Dallas County, Texas",3913,399,251,104,0,18,14,21,19,32,29,46,48,50,20,31,55,63,321,192,10,17,125,119,287,161,174,140,169,118,29,32,800,261,16,23,129,84,469,190,63,47,623,176,185,98,26,29,51,37
1400000US48113002100,48113002100,"Census Tract 21, Dallas County, Texas",1351,119,12,14,0,13,0,13,0,13,0,13,0,13,8,14,0,13,0,13,0,13,6,8,36,27,28,21,11,17,0,13,100,53,41,29,47,28,247,70,90,45,408,81,245,67,52,28,20,17
1400000US48113002200,48113002200,"Census Tract 22, Dallas County, Texas",1581,224,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,45,12,18,0,13,24,39,27,44,31,49,8,14,148,81,23,26,34,29,158,69,159,101,636,174,195,74,91,58,7,11
1400000US48113002400,48113002400,"Census Tract 24, Dallas County, Texas",1904,241,133,72,0,13,0,13,0,13,0,13,28,43,67,58,21,22,195,90,18,25,57,44,285,150,41,40,105,83,15,18,290,102,194,91,28,27,163,85,36,23,183,86,28,27,7,11,10,13
1400000US48113002500,48113002500,"Census Tract 25, Dallas County, Texas",3141,270,208,74,0,18,0,18,0,18,11,16,25,24,73,66,169,108,324,146,17,15,133,90,395,186,151,81,99,61,103,55,561,166,51,50,85,53,471,134,130,71,101,60,20,21,9,14,5,9
1400000US48113002701,48113002701,"Census Tract 27.01, Dallas County, Texas",1717,220,18,19,0,13,0,13,0,13,0,13,15,17,0,13,29,40,29,25,0,13,106,99,123,75,104,63,102,80,147,83,429,136,183,88,89,62,233,114,38,42,72,58,0,13,0,13,0,13
1400000US48113002702,48113002702,"Census Tract 27.02, Dallas County, Texas",1150,141,6,9,0,13,0,13,0,13,14,21,9,12,6,10,0,13,17,21,18,21,5,7,98,44,81,41,72,45,38,30,322,86,76,44,31,21,287,91,46,39,18,19,0,13,6,10,0,13
1400000US48113003101,48113003101,"Census Tract 31.01, Dallas County, Texas",2880,239,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,50,0,13,128,68,66,69,70,56,279,103,199,83,1451,189,428,132,189,95,29,34
1400000US48113003400,48113003400,"Census Tract 34, Dallas County, Texas",863,121,6,15,0,13,0,13,13,20,15,20,11,17,0,13,0,13,15,21,0,13,29,24,42,33,36,25,107,57,7,10,176,53,47,38,71,45,147,54,42,31,99,45,0,13,0,13,0,13
1400000US48113003700,48113003700,"Census Tract 37, Dallas County, Texas",2283,268,45,41,0,13,0,13,23,36,0,13,0,13,22,34,0,13,49,50,52,46,53,47,103,65,88,55,122,65,72,59,815,171,10,15,126,65,318,119,111,66,195,80,67,57,0,13,12,18
1400000US48113003800,48113003800,"Census Tract 38, Dallas County, Texas",1480,173,24,22,0,13,0,13,0,13,5,8,18,25,0,13,0,13,0,13,0,13,49,34,71,60,92,64,127,59,39,28,417,99,110,67,72,36,270,70,92,60,55,40,11,15,17,21,11,18
1400000US48113003901,48113003901,"Census Tract 39.01, Dallas County, Texas",1170,155,23,26,8,15,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,11,16,34,27,38,31,130,60,56,48,375,112,38,32,106,54,216,66,50,49,55,37,22,24,0,13,0,13
1400000US48113003902,48113003902,"Census Tract 39.02, Dallas County, Texas",1257,210,19,17,0,13,0,13,16,26,0,13,5,7,0,13,22,35,124,81,0,13,33,33,19,18,144,80,122,74,68,54,288,83,44,45,23,18,221,102,14,15,65,40,30,43,0,13,0,13
1400000US48113004000,48113004000,"Census Tract 40, Dallas County, Texas",801,119,22,17,0,13,0,13,0,13,0,13,17,18,0,13,0,13,22,20,5,9,18,20,41,42,14,16,44,25,37,35,270,82,34,23,51,27,143,65,35,25,32,20,12,9,4,6,0,13
1400000US48113004100,48113004100,"Census Tract 41, Dallas County, Texas",716,103,26,30,0,13,0,13,0,13,0,13,15,24,0,13,9,12,38,31,15,19,17,20,77,50,22,22,37,31,19,24,209,101,67,36,42,35,27,18,16,21,80,57,0,13,0,13,0,13
1400000US48113004201,48113004201,"Census Tract 42.01, Dallas County, Texas",2702,248,67,46,0,13,0,13,0,13,25,41,40,53,25,39,19,31,43,41,40,61,96,74,138,106,34,43,61,46,32,34,549,178,43,35,65,53,446,127,41,26,515,147,229,89,161,71,33,28
1400000US48113004202,48113004202,"Census Tract 42.02, Dallas County, Texas",1746,145,58,38,0,13,0,13,0,13,0,13,23,21,17,20,0,13,118,80,67,42,81,61,109,52,43,35,42,32,15,17,203,65,35,25,73,51,200,72,22,20,428,71,153,49,55,32,4,6
1400000US48113004300,48113004300,"Census Tract 43, Dallas County, Texas",1254,168,78,41,0,13,0,13,0,13,12,19,44,25,2,4,54,52,112,67,66,40,14,22,79,46,33,32,59,35,59,39,155,69,95,46,67,40,184,85,20,16,120,50,0,13,1,2,0,13
1400000US48113004400,48113004400,"Census Tract 44, Dallas County, Texas",2609,180,1,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,71,109,0,13,55,85,22,24,16,28,0,13,44,44,154,80,77,82,159,70,372,144,148,55,790,154,389,133,218,82,93,59
1400000US48113004500,48113004500,"Census Tract 45, Dallas County, Texas",3585,366,125,72,0,18,0,18,10,16,0,18,93,111,107,85,52,62,281,134,94,60,132,124,363,212,141,143,79,63,105,79,566,197,168,79,133,85,367,156,146,77,408,112,144,78,49,38,22,24
1400000US48113004600,48113004600,"Census Tract 46, Dallas County, Texas",1196,162,19,24,0,13,0,13,0,13,18,22,0,13,0,13,5,8,32,41,5,9,64,39,17,14,0,13,21,26,19,24,173,60,38,38,47,37,184,87,43,34,260,98,196,66,30,20,25,31
1400000US48113004700,48113004700,"Census Tract 47, Dallas County, Texas",1906,234,35,24,0,13,5,7,5,7,37,34,39,36,28,30,16,19,273,105,28,25,85,49,112,51,169,55,51,35,34,29,447,111,68,48,45,27,119,53,35,29,193,73,77,45,5,9,0,13
1400000US48113004800,48113004800,"Census Tract 48, Dallas County, Texas",1461,151,47,27,0,13,0,13,15,17,26,23,27,24,13,22,33,31,288,91,27,30,61,41,146,74,80,45,55,34,35,25,318,82,42,36,46,31,83,43,41,28,78,46,0,13,0,13,0,13
1400000US48113004900,48113004900,"Census Tract 49, Dallas County, Texas",2548,256,97,66,0,13,0,13,0,13,0,13,137,117,19,29,0,13,91,60,46,57,65,63,182,160,162,98,93,66,60,68,760,186,162,97,51,42,375,116,80,59,137,80,22,24,9,13,0,13
1400000US48113005000,48113005000,"Census Tract 50, Dallas County, Texas",2527,269,174,97,0,13,0,13,0,13,53,62,99,47,31,27,10,18,296,107,47,34,88,74,178,91,89,54,189,107,56,47,545,185,38,34,72,75,299,118,66,44,141,73,56,47,0,13,0,13
1400000US48113005100,48113005100,"Census Tract 51, Dallas County, Texas",1721,133,88,54,0,13,0,13,0,13,25,31,13,15,0,13,16,25,132,69,81,50,31,28,89,59,128,60,93,68,74,49,266,95,101,51,37,26,233,75,83,47,146,74,65,36,15,19,5,8
1400000US48113005200,48113005200,"Census Tract 52, Dallas County, Texas",3025,320,340,171,21,28,0,13,0,13,10,16,32,33,27,47,21,26,356,152,50,46,47,48,235,98,99,90,109,63,65,54,558,229,106,75,146,88,316,154,117,76,252,105,83,54,20,24,15,22
1400000US48113005300,48113005300,"Census Tract 53, Dallas County, Texas",4168,376,164,91,0,18,11,17,21,26,23,26,112,83,40,49,36,42,525,178,127,91,230,103,204,87,219,127,153,135,181,96,589,152,251,112,134,78,451,156,333,163,214,96,119,57,0,18,31,28
1400000US48113005400,48113005400,"Census Tract 54, Dallas County, Texas",3642,411,101,72,0,18,0,18,9,15,28,49,0,18,78,69,10,16,373,197,53,58,228,114,336,160,103,79,103,71,168,96,946,221,145,107,57,36,444,136,83,77,306,172,63,46,8,13,0,18
1400000US48113005500,48113005500,"Census Tract 55, Dallas County, Texas",2357,257,24,22,0,13,0,13,0,13,35,44,26,41,0,13,51,51,84,66,5,9,163,83,72,73,39,36,148,83,56,37,507,189,74,54,96,73,578,181,133,81,209,102,57,45,0,13,0,13
1400000US48113005600,48113005600,"Census Tract 56, Dallas County, Texas",3954,374,429,167,0,18,0,18,36,42,95,73,39,40,123,85,44,41,384,144,67,64,252,125,428,160,173,95,222,98,97,54,832,163,122,58,130,71,267,135,43,26,130,89,22,35,11,19,8,14
1400000US48113005700,48113005700,"Census Tract 57, Dallas County, Texas",3245,483,69,51,0,13,0,13,0,13,21,31,13,21,0,13,18,28,106,71,84,63,155,93,323,146,147,95,170,104,65,41,1108,273,304,118,85,52,321,95,140,78,93,69,23,26,0,13,0,13
1400000US48113005901,48113005901,"Census Tract 59.01, Dallas County, Texas",3622,360,49,35,0,18,0,18,0,18,9,13,47,53,66,55,65,48,127,91,79,60,190,101,213,108,145,91,171,91,92,60,1089,209,200,121,179,88,611,202,135,113,94,57,53,29,8,14,0,18
1400000US48113005902,48113005902,"Census Tract 59.02, Dallas County, Texas",2577,306,59,51,0,13,0,13,11,20,9,14,0,13,5,11,34,20,85,68,31,27,44,38,241,132,131,79,135,73,81,55,672,178,164,78,117,70,357,125,164,76,188,91,44,38,5,12,0,13
1400000US48113006001,48113006001,"Census Tract 60.01, Dallas County, Texas",1998,249,206,106,0,13,0,13,23,37,4,9,44,44,48,56,37,41,264,140,7,12,55,59,163,77,42,44,165,79,43,33,512,147,56,53,30,36,144,83,35,37,108,62,12,14,0,13,0,13
1400000US48113006002,48113006002,"Census Tract 60.02, Dallas County, Texas",2877,291,34,65,0,18,0,18,0,18,22,35,0,18,0,18,0,18,8,13,0,18,15,23,49,39,50,52,89,55,31,34,664,143,225,100,64,43,746,183,143,96,580,194,119,65,38,39,0,18
1400000US48113006100,48113006100,"Census Tract 61, Dallas County, Texas",2510,275,48,67,0,13,0,13,26,40,17,28,49,56,0,13,0,13,104,64,18,28,27,34,138,68,87,57,90,80,49,40,544,136,195,83,122,64,429,161,183,68,239,82,110,49,11,17,24,19
1400000US48113006200,48113006200,"Census Tract 62, Dallas County, Texas",3327,273,116,76,0,18,0,18,0,18,52,58,45,54,31,39,46,51,195,93,0,18,127,90,158,93,137,71,112,75,66,74,737,207,241,124,230,116,492,146,136,52,262,99,116,95,28,29,0,18
1400000US48113006301,48113006301,"Census Tract 63.01, Dallas County, Texas",3290,294,96,71,0,18,0,18,0,18,0,18,56,53,7,13,0,18,344,189,40,37,40,41,368,209,90,65,75,59,200,174,755,204,178,102,152,82,434,173,154,91,264,106,37,32,0,18,0,18
1400000US48113006302,48113006302,"Census Tract 63.02, Dallas County, Texas",2581,297,159,87,0,13,5,7,0,13,0,13,17,16,5,9,63,74,155,130,0,13,130,151,192,118,133,86,72,55,28,28,543,177,133,72,75,57,360,140,110,78,201,88,180,114,11,19,9,16
1400000US48113006401,48113006401,"Census Tract 64.01, Dallas County, Texas",1501,113,68,39,0,13,0,13,0,13,14,13,4,7,33,27,46,30,187,67,47,38,54,25,132,58,85,46,26,21,25,23,358,79,37,23,37,23,192,62,65,38,79,45,12,13,0,13,0,13
1400000US48113006402,48113006402,"Census Tract 64.02, Dallas County, Texas",3344,236,260,109,0,18,10,15,55,52,0,18,78,59,48,41,41,43,400,163,177,88,259,130,312,131,117,71,120,63,118,61,643,152,167,82,104,74,253,122,59,37,116,70,7,11,0,18,0,18
1400000US48113006501,48113006501,"Census Tract 65.01, Dallas County, Texas",3820,283,238,132,0,18,0,18,8,14,8,12,142,71,56,47,70,72,421,146,122,100,280,127,365,156,92,75,39,39,78,69,957,228,166,76,80,47,430,153,200,92,68,47,0,18,0,18,0,18
1400000US48113006502,48113006502,"Census Tract 65.02, Dallas County, Texas",2471,164,92,52,0,13,14,21,23,24,10,14,123,75,39,30,29,27,257,78,35,25,195,100,223,81,115,62,154,89,56,34,641,121,91,33,48,30,213,85,70,47,40,31,3,7,0,13,0,13
1400000US48113006700,48113006700,"Census Tract 67, Dallas County, Texas",4497,427,291,123,0,18,0,18,6,11,78,76,71,60,91,81,92,65,417,159,260,109,374,182,470,169,282,135,88,64,86,50,995,332,96,67,116,88,374,198,85,58,221,89,4,9,0,18,0,18
1400000US48113006800,48113006800,"Census Tract 68, Dallas County, Texas",3349,346,94,62,0,18,0,18,12,18,0,18,33,36,36,38,50,57,279,99,55,49,69,49,305,172,61,50,200,109,115,110,821,213,67,56,125,73,476,136,81,59,392,153,68,36,10,16,0,18
1400000US48113006900,48113006900,"Census Tract 69, Dallas County, Texas",2090,231,59,65,0,13,0,13,0,13,0,13,0,13,21,36,32,35,78,55,7,11,130,103,243,144,67,54,75,50,28,33,722,229,69,42,97,50,229,102,36,36,168,79,22,27,7,12,0,13
1400000US48113007101,48113007101,"Census Tract 71.01, Dallas County, Texas",1627,97,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,5,8,4,8,5,7,58,33,0,13,22,18,165,63,28,31,708,94,330,84,234,72,61,38
1400000US48113007102,48113007102,"Census Tract 71.02, Dallas County, Texas",3812,416,58,64,0,18,0,18,0,18,0,18,7,19,0,18,0,18,77,83,15,25,27,36,146,85,65,70,48,58,187,137,747,262,36,56,168,101,680,206,76,68,1045,213,325,143,54,48,51,51
1400000US48113007201,48113007201,"Census Tract 72.01, Dallas County, Texas",4690,439,294,142,0,18,0,18,64,73,65,71,254,157,121,99,11,17,758,226,96,85,418,170,587,229,405,209,120,103,56,59,626,244,96,89,67,56,400,161,0,18,217,136,0,18,31,49,4,11
1400000US48113007202,48113007202,"Census Tract 72.02, Dallas County, Texas",4467,415,176,139,0,18,0,18,0,18,242,157,92,87,41,66,159,116,542,245,127,108,300,204,674,237,111,84,109,75,152,117,903,305,148,87,79,92,374,179,27,45,211,123,0,18,0,18,0,18
1400000US48113007301,48113007301,"Census Tract 73.01, Dallas County, Texas",1381,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,17,1,2,18,17,111,45,24,20,640,103,333,82,164,53,62,38
1400000US48113007302,48113007302,"Census Tract 73.02, Dallas County, Texas",3549,238,34,43,0,13,0,13,0,13,0,13,0,13,0,13,8,14,171,92,31,50,50,47,37,38,21,24,16,19,0,13,381,136,18,27,92,60,390,125,238,90,1161,163,468,139,356,93,77,46
1400000US48113007601,48113007601,"Census Tract 76.01, Dallas County, Texas",1500,155,0,13,0,13,0,13,0,13,0,13,0,13,25,26,54,55,0,13,0,13,0,13,34,34,30,31,19,19,6,9,148,67,20,20,46,30,79,33,33,23,560,117,243,84,150,61,53,32
